UID: 497884990,Company Name: ,Country: 
Uid,Currency,Contract,Type,Direction,Quantity,Position,Filled Price,Funding,Fee Paid,Cash Flow,Change,Wallet Balance,Action,Time(UTC)
497884990,USDT,BTCUSDT,TRADE,SELL,0.00300000000000000000,0.00000000000000000000,90290.60000000000000000000,0.00000000000000000000,-0.05417436000000000000,7.61100000000000000000,7.55682564000000000000,202.53546774000000000000,CLOSE,2025-11-27 00:38:12
497884990,USDT,BTCUSDT,SETTLEMENT,BUY,--,0.00300000000000000000,--,-0.00925162000000000000,0.00000000000000000000,0.00000000000000000000,-0.00925162000000000000,194.97864210000000000000,SETTLEMENT,2025-11-27 00:00:00
497884990,USDT,BTCUSDT,TRADE,BUY,0.00200000000000000000,0.00200000000000000000,87753.60000000000000000000,0.00000000000000000000,-0.03510144000000000000,0.00000000000000000000,-0.03510144000000000000,195.00544444000000000000,OPEN,2025-11-26 16:40:28
497884990,USDT,BTCUSDT,TRADE,BUY,0.00100000000000000000,0.00300000000000000000,87753.60000000000000000000,0.00000000000000000000,-0.01755072000000000000,0.00000000000000000000,-0.01755072000000000000,194.98789372000000000000,OPEN,2025-11-26 16:40:28
497884990,USDT,BTCUSDT,TRADE,BUY,0.00200000000000000000,-0.00300000000000000000,87713.30000000000000000000,0.00000000000000000000,-0.03508532000000000000,-0.95800000000000000000,-0.99308532000000000000,196.53017386000000000000,CLOSE,2025-11-26 16:20:17
497884990,USDT,BTCUSDT,TRADE,BUY,0.00300000000000000000,0.00000000000000000000,87713.30000000000000000000,0.00000000000000000000,-0.05262798000000000000,-1.43700000000000000000,-1.48962798000000000000,195.04054588000000000000,CLOSE,2025-11-26 16:20:17
497884990,USDT,BTCUSDT,SETTLEMENT,SELL,--,-0.00500000000000000000,--,0.00070421000000000000,0.00000000000000000000,0.00000000000000000000,0.00070421000000000000,197.52325918000000000000,SETTLEMENT,2025-11-26 16:00:00
497884990,USDT,BTCUSDT,TRADE,SELL,0.00500000000000000000,-0.00500000000000000000,87234.30000000000000000000,0.00000000000000000000,-0.08723430000000000000,0.00000000000000000000,-0.08723430000000000000,197.52255497000000000000,OPEN,2025-11-26 14:19:12
497884990,USDT,BTCUSDT,TRADE,SELL,0.02500000000000000000,0.00000000000000000000,86493.80000000000000000000,0.00000000000000000000,-0.43246900000000000000,-25.96230000000000000000,-26.39476900000000000000,197.60978927000000000000,CLOSE,2025-11-26 12:15:17
497884990,USDT,BTCUSDT,TRADE,BUY,0.00700000000000000000,0.02500000000000000000,87699.20000000000000000000,0.00000000000000000000,-0.12277888000000000000,0.00000000000000000000,-0.12277888000000000000,224.00455827000000000000,OPEN,2025-11-26 08:10:37
497884990,USDT,BTCUSDT,TRADE,BUY,0.00600000000000000000,0.01800000000000000000,87669.90000000000000000000,0.00000000000000000000,-0.10520388000000000000,0.00000000000000000000,-0.10520388000000000000,224.12733715000000000000,OPEN,2025-11-26 08:09:38
497884990,USDT,BTCUSDT,SETTLEMENT,BUY,--,0.01200000000000000000,--,0.00282700000000000000,0.00000000000000000000,0.00000000000000000000,0.00282700000000000000,224.23254103000000000000,SETTLEMENT,2025-11-26 08:00:00
497884990,USDT,BTCUSDT,TRADE,SELL,0.01100000000000000000,0.01300000000000000000,87639.10000000000000000000,0.00000000000000000000,-0.19280602000000000000,3.00272500000000000000,2.80991898000000000000,223.97426685000000000000,CLOSE,2025-11-26 06:50:22
497884990,USDT,BTCUSDT,TRADE,SELL,0.00100000000000000000,0.01200000000000000000,87639.10000000000000000000,0.00000000000000000000,-0.01752782000000000000,0.27297500000000000000,0.25544718000000000000,224.22971403000000000000,CLOSE,2025-11-26 06:50:22
